evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,constraints,witness_time_s,prove_time_s,verify_time_s,bundle_check_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,proofs_ok,binding_ok,verification_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:40:21.106298+00:00,measured,1,5,35,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.021634790000007342,0.32290029399996456,0.2853485250000176,0.0,0.6298836089999895,802,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:21.683529+00:00,measured,1,5,36,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.020333976000074472,0.2904529150000599,0.2658450559999892,0.0,0.5766319470001235,804,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:22.270345+00:00,measured,1,5,37,account_policy_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,64,,account_core_b64,baseline,shared_witness,monolithic,1,account_policy_core_64,groth16,666,0.02191078100008781,0.30455895399995825,0.25970545600011974,0.0,0.5861751910001658,806,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:22.849864+00:00,measured,1,5,38,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.021991332999959923,0.27815297799998007,0.27872564499989494,0.0,0.5788699559998349,805,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:23.430934+00:00,measured,1,5,39,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.02293585000006715,0.30604066399996555,0.2514729469999111,0.0,0.5804494609999438,807,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:24.306612+00:00,measured,1,5,40,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.0422522389999358,0.5414246289999483,0.29135371200004556,0.0,0.8750305799999296,804,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:26.906645+00:00,measured,1,5,41,separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,baseline,unbound,separate,4,merkle_membership_depth_16;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,9113,0.12119123399975251,1.4232465680004225,1.0533822390000296,0.0,2.5978200410002046,3220,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:27.503872+00:00,measured,1,5,42,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.0204727959999218,0.3062505059999694,0.269845714999974,0.0,0.5965690169998652,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:28.166698+00:00,measured,1,5,43,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.03584145900003932,0.342159176999985,0.28414155900009064,0.0,0.662142195000115,804,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:28.736576+00:00,measured,1,5,44,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,56,0.020763863999945897,0.2747727980001855,0.2737184290001551,0.0,0.5692550910002865,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:29.470079+00:00,measured,1,5,45,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.04269601600003625,0.41769205299988243,0.27248361700003443,0.0,0.7328716859999531,808,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:30.073009+00:00,measured,1,5,46,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.021407694000117772,0.3034835779999412,0.2774174659998607,0.0,0.6023087379999197,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:30.672180+00:00,measured,1,6,1,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.02298101700012012,0.2987438169998313,0.27676484199992046,0.0,0.5984896759998719,803,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:31.388814+00:00,measured,1,6,2,linked_account_budget_monolithic_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,commitment_linked,tx_tag,monolithic,1,linked_account_budget_monolithic_32,groth16,1914,0.06396100099982505,0.36257416199987347,0.289187327000036,2.2790000002714805e-06,0.7157247689997348,806,111,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:32.778114+00:00,measured,1,6,3,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.08583692999991399,0.730869931999905,0.5705350380001164,2.89300010081206e-06,1.3872447930000362,1607,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:33.716513+00:00,measured,1,6,4,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,monolithic,1,linked_token_bundle_monolithic_32_depth_16,groth16,11114,0.06867003399997884,0.5815795230000731,0.28550608500017916,2.0709999262180645e-06,0.9357577130001573,806,342,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:34.469348+00:00,measured,1,6,5,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.04773323499989601,0.43129341700000623,0.2731629830000202,0.0,0.7521896349999224,803,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:36.849085+00:00,measured,1,6,6,separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,baseline,unbound,separate,4,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32;privacy_budget_32,groth16,617,0.0817947569998978,1.2483765629999652,1.0474320350001562,0.0,2.3776033550000193,3217,38,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:37.511002+00:00,measured,1,6,7,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.02265846699992835,0.3485104420001335,0.2898626830001376,0.0,0.6610315920001995,806,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:38.106247+00:00,measured,1,6,8,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,332,0.02277349599989975,0.31258406300003116,0.25926565600002505,0.0,0.594623214999956,803,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:40.929392+00:00,measured,1,6,9,separate_token_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,32,token_bundle_b32_d32,baseline,unbound,separate,4,merkle_membership_depth_32;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,17433,0.12956332900012058,1.644274779999705,1.0471719850002046,0.0,2.82101009400003,3221,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:41.575548+00:00,measured,1,6,10,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.04309073600006741,0.3479447560000608,0.2542604300001585,2.226000106020365e-06,0.6452981480003928,805,98,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:42.222466+00:00,measured,1,6,11,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.02391190500020457,0.3465943260000586,0.27579934599998523,0.0,0.6463055770002484,807,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:43.050623+00:00,measured,1,6,12,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.04071397899997464,0.5182065089998105,0.268419078000079,0.0,0.8273395659998641,804,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:43.684007+00:00,measured,1,6,13,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.03671768599997449,0.3225790799999686,0.27347672900009456,0.0,0.6327734950000377,806,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:44.291232+00:00,measured,1,6,14,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.023847816999932547,0.3091859410001234,0.2735833819999698,0.0,0.6066171400000258,805,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:44.906970+00:00,measured,1,6,15,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,172,0.022589250000009997,0.31707590399992114,0.27543892699986827,0.0,0.6151040809997994,805,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:45.966375+00:00,measured,1,6,16,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,16640,0.04599926200012305,0.7196174089999658,0.2930530710000312,0.0,1.05866974200012,804,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:46.543873+00:00,measured,1,6,17,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,56,0.022059096000020872,0.29515586299999086,0.25964359500017054,0.0,0.5768585540001823,807,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:47.151735+00:00,measured,1,6,18,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_32,groth16,485,0.02063521800005219,0.30884475499988184,0.2777743519998239,0.0,0.607254324999758,804,30,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:47.755167+00:00,measured,1,6,19,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.021206549999988056,0.30135197799995694,0.28025229299987586,0.0,0.6028108209998209,804,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:48.335130+00:00,measured,1,6,20,state_transition_and_conservation_64,state_transition_and_conservation,pi_trans,account,individual_policy,64,,,,none,monolithic,1,state_transition_and_conservation_64,groth16,329,0.021803960999932315,0.3035982829999284,0.2539569579998897,0.0,0.5793592019997504,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.289181+00:00,measured,1,6,21,linked_separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,separate,4,linked_token_bundle_membership_32_depth_16;linked_token_bundle_nullifier_32_depth_16;linked_token_bundle_validity_32_depth_16;linked_token_bundle_budget_32_depth_16,groth16,15434,0.2409019869999156,1.6195532449999064,1.0890111729995624,2.638000069055124e-06,2.9494690429994534,3219,1368,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.903107+00:00,measured,1,6,22,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.03533878799999002,0.31967076699993413,0.2582398900001408,0.0,0.613249445000065,808,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:53.733316+00:00,measured,1,6,23,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.07186084400018444,0.9313691189995552,0.825265040999966,0.0,1.8284950039997057,2415,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:54.320179+00:00,measured,1,6,24,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.02519401600011406,0.2942840079999769,0.26673681599982046,0.0,0.5862148399999114,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:54.908640+00:00,measured,1,6,25,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.021280181000065568,0.3026037189999897,0.2639640980000877,0.0,0.587847998000143,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:56.138920+00:00,measured,1,6,26,separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,baseline,unbound,separate,2,local_financial_validity_32;operating_limit_32,groth16,276,0.04097550599976785,0.6381335489998037,0.550062171999798,0.0,1.2291712269993695,1607,19,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:57.041635+00:00,measured,1,6,27,token_policy_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_16,groth16,9685,0.0504781259999163,0.5811370569999781,0.27019187500013686,0.0,0.9018070580000312,805,260,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.364506+00:00,measured,1,6,28,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.07955161199993199,1.1935947159995521,1.0473737580000488,0.0,2.320520085999533,3222,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.946003+00:00,measured,1,6,29,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.018500033000009353,0.30630928100003985,0.25601402500001313,0.0,0.5808233390000623,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:01.154643+00:00,measured,1,6,30,separate_valid_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,64,,valid_limit_b64,baseline,unbound,separate,2,local_financial_validity_64;operating_limit_64,groth16,532,0.04727169800003139,0.633343411999931,0.5268004629999723,0.0,1.2074155729999347,1610,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:01.729164+00:00,measured,1,6,31,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.021277693999991243,0.29407987800004776,0.2584954789999756,0.0,0.5738530510000146,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:02.322708+00:00,measured,1,6,32,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.0206811689999995,0.2842664459999469,0.28792443699990145,0.0,0.5928720519998478,806,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:02.964878+00:00,measured,1,6,33,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,131,0.03697721300000012,0.33919138000010207,0.2649976840000363,0.0,0.6411662770001385,805,12,True,,True,ok,
